,title,artist,songid,weekid,track_title,track_n,line,lyric
5524,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,To Each His Own,3,7.0,If a flame is to grow there must be a glow
5525,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,To Each His Own,3,8.0,To open each door there's a key
5526,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,To Each His Own,3,9.0,I need you I know I can't let you go
5527,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,To Each His Own,3,10.0,Your touch means too much to me
5528,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,To Each His Own,3,11.0,Two lips must insist on two more to be kissed
5529,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,To Each His Own,3,12.0,Or they'll never know what love can do
5530,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,To Each His Own,3,13.0,To each his own I've found my own one and only you
5531,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,You're The Only Girl In The Game,4,1.0,What a twisted game you're playing
5532,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,You're The Only Girl In The Game,4,2.0,With the highest takes of all
5533,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,You're The Only Girl In The Game,4,3.0,Somewhere along the way the rules got changed
5534,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,You're The Only Girl In The Game,4,4.0,From this narrow ledge we're walking
5535,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,You're The Only Girl In The Game,4,5.0,And there's no way you can fall
5536,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,You're The Only Girl In The Game,4,6.0,'Cause you're the only girl in the game
5537,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,You're The Only Girl In The Game,4,7.0,You're the only winner there's no way you can lose
5538,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,You're The Only Girl In The Game,4,8.0,And why I don't get out I can't explain
5539,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,You're The Only Girl In The Game,4,9.0,Any one decision you would be good news
5540,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,You're The Only Girl In The Game,4,10.0,'Cause you're the only girl in the game
5541,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,You're The Only Girl In The Game,4,11.0,
5542,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,You're The Only Girl In The Game,4,12.0,You're the only girl in the game
5543,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,You're The Only Girl In The Game,4,13.0,He was not invited still he came
5544,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,You're The Only Girl In The Game,4,14.0,There can only be one loser and I already feel the pain
5545,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,You're The Only Girl In The Game,4,15.0,From the only girl in the game
5546,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,I'm An Old Old Man Tryin' To Live While I Can,5,1.0,Said an old man to a good looking girl
5547,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,I'm An Old Old Man Tryin' To Live While I Can,5,2.0,Well I've been around this big wide world
5548,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,I'm An Old Old Man Tryin' To Live While I Can,5,3.0,That home on the hill well honey that's mine
5549,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,I'm An Old Old Man Tryin' To Live While I Can,5,4.0,I've got the money if you've got the time
5550,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,I'm An Old Old Man Tryin' To Live While I Can,5,5.0,Well I'm not too old to cut the mustard anymore
5551,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,I'm An Old Old Man Tryin' To Live While I Can,5,6.0,I can still get around like I did before
5552,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,I'm An Old Old Man Tryin' To Live While I Can,5,7.0,So you come along with me my sweet sweet hon
5553,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,I'm An Old Old Man Tryin' To Live While I Can,5,8.0,I'm an old man looking for fun
5554,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,I'm An Old Old Man Tryin' To Live While I Can,5,9.0,Yeah what I can do now most young men can't
5555,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,I'm An Old Old Man Tryin' To Live While I Can,5,10.0,There's not a town this old boy can't paint
5556,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,I'm An Old Old Man Tryin' To Live While I Can,5,11.0,I can make all the night clubs any old time
5557,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,I'm An Old Old Man Tryin' To Live While I Can,5,12.0,I may be a little old but I'm doing all right
5558,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,I'm An Old Old Man Tryin' To Live While I Can,5,13.0,Don't take me wrong I just want have fun
5559,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,I'm An Old Old Man Tryin' To Live While I Can,5,14.0,Have someone along to help me spend my mon
5560,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,I'm An Old Old Man Tryin' To Live While I Can,5,15.0,'Cause you don't live but once so please understand
5561,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,I'm An Old Old Man Tryin' To Live While I Can,5,16.0,That I'm an old old man trying to live while I can
5562,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,Come On Into My Arms,6,1.0,So your mama taught you right from wrong
5563,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,Come On Into My Arms,6,2.0,And you wouldn't want to disappoint her
5564,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,Come On Into My Arms,6,3.0,But you been lonesome a way too long
5565,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,Come On Into My Arms,6,4.0,And what you don't know really won't hurt her
5566,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,Come On Into My Arms,6,5.0,But don't be afraid to get out of the cold
5567,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,Come On Into My Arms,6,6.0,Come on in where it's warm
5568,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,Come On Into My Arms,6,7.0,Cause you know I wouldn't do you no harm
5569,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,Come On Into My Arms,6,8.0,You've been a running baby from love too long
5570,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,Come On Into My Arms,6,9.0,Forget about your mama
5571,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,Come On Into My Arms,6,10.0,Think about your daddy Come on into my arms
5572,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,Come On Into My Arms,6,11.0,Don't stand there a shivering my arms are secured
5573,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,Come On Into My Arms,6,12.0,Oh baby you look so alone standing there all alone
5574,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,Come On Into My Arms,6,13.0,Just close those big brown eyes so what's in store
5575,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,Come On Into My Arms,6,14.0,And I'll show you things you never known on my own
5576,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,Better Off When I Was Hungry,7,1.0,I read they're having rain in California
5577,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,Better Off When I Was Hungry,7,2.0,And Lord I hope that you're not getting wet
5578,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,Better Off When I Was Hungry,7,3.0,That's the only way on earth I have for knowing how you're doing
5579,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,Better Off When I Was Hungry,7,4.0,When you left you said you call but you ain't yet
5580,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,If We Make It Through DecemberMerle Haggard,12/15/1973,Better Off When I Was Hungry,7,5.0,And I think I was better off when I was hungry
